"","lon","lat","date","status","analysed_sst","analysis_error","mask","sea_ice_fraction"
"7558",171.112952549011,25.8188960584382,2017-01-20,TRUE,297.3,0.39,1,NA
"7559",137.24570020102,36.3990093723848,2012-02-11,TRUE,NA,NA,2,NA
"7560",-163.771010041237,10.4748632577684,2006-05-07,TRUE,300.191,0.38,1,NA
"7561",173.597610415891,-50.5691353533329,2009-02-20,TRUE,282.825,0.38,1,NA
"7562",130.880501791835,47.9607585368077,2009-08-07,TRUE,NA,NA,2,NA
"7563",-169.448431888595,56.4202472138916,2019-01-08,TRUE,277.387,0.37,1,NA
"7564",134.278625333682,-12.3570232112853,2006-10-19,TRUE,NA,NA,2,NA
"7565",34.2665119841695,-31.8314464583183,2005-03-01,TRUE,299.854,0.38,1,NA
"7566",-38.058747081086,13.7499537684581,2016-07-23,TRUE,298.771,0.38,1,NA
"7567",31.7130801826715,40.5654235697883,2008-06-16,TRUE,NA,NA,2,NA
"7568",53.6052959784865,-2.6393849389423,2010-11-28,TRUE,301.825,0.38,1,NA
"7569",-34.6615996956825,-27.172959324426,2012-03-28,TRUE,298.04,0.36,1,NA
"7570",-133.171506095678,40.0920807499778,2018-01-22,TRUE,286.569,0.38,1,NA
"7571",126.349934097379,45.1497263316526,2012-07-21,TRUE,NA,NA,2,NA
"7572",68.1624871026725,42.6409508198277,2013-03-24,TRUE,NA,NA,2,NA
"7573",-148.93303505145,41.5465926657519,2012-11-05,TRUE,288.158,0.38,1,NA
"7574",65.2621644549072,32.9022369784433,2005-09-19,TRUE,NA,NA,2,NA
"7575",52.1113822516054,-2.59877100273801,2008-06-20,TRUE,300.104,0.41,1,NA
"7576",-50.4433371685445,1.72756907525572,2007-06-11,TRUE,NA,NA,2,NA
"7577",-21.533242687583,34.3855820342894,2012-09-01,TRUE,298.798,0.39,1,NA
"7578",13.8686990831047,54.7254191036282,2007-12-05,TRUE,280.552,0.37,1,NA
"7579",121.487424513325,-10.4635550585822,2010-05-21,TRUE,302.516,0.4,1,NA
"7580",163.569433316588,9.39246736228347,2006-11-03,TRUE,302.184,0.39,1,NA
"7581",-152.344790669158,57.333120775023,2020-02-06,TRUE,276.812,0.37,1,NA
"7582",-32.2849904280156,12.1233463529551,2005-04-13,TRUE,298.9,0.38,1,NA
"7583",126.284314105287,80.8298276327875,2003-09-10,TRUE,271.362,0.35,9,0.79
"7584",-162.130722887814,-52.1015522424269,2003-09-01,TRUE,280.927,0.38,1,NA
"7585",-136.946163419634,-70.9154400959116,2013-03-09,TRUE,272.525,0.36,1,0
"7586",144.232605071738,-10.8031573270126,2006-03-03,TRUE,301.803,0.4,1,NA
"7587",-179.512642789632,2.22938812906181,2017-02-05,TRUE,300.432,0.39,1,NA
"7588",109.671491403133,52.2199946303765,2007-11-12,TRUE,NA,NA,2,NA
"7589",115.286081582308,60.0128805424285,2007-11-01,TRUE,NA,NA,2,NA
"7590",109.408588986844,-23.9402402987575,2009-02-03,TRUE,297.671,0.38,1,NA
"7591",165.87502640672,-48.9316797433021,2011-01-27,TRUE,285.823,0.37,1,NA
"7592",108.122482253239,69.0487742683329,2004-01-17,TRUE,NA,NA,2,NA
"7593",68.7887143436819,26.679457884624,2014-03-11,TRUE,NA,NA,2,NA
"7594",87.4260650575161,-46.7532441745755,2005-03-18,TRUE,283.088,0.37,1,NA
"7595",130.770648233593,32.7125061406064,2019-08-21,TRUE,NA,NA,2,NA
"7596",104.09878785722,78.4028910079798,2003-07-25,TRUE,NA,NA,2,NA
"7597",80.4665769729763,23.9594415396307,2019-03-14,TRUE,NA,NA,2,NA
"7598",-49.3192485999316,54.3490748018579,2019-03-01,TRUE,276.252,0.38,1,NA
"7599",56.1374352313578,-6.97418716518561,2016-08-12,TRUE,298.754,0.37,1,NA
"7600",-82.3870185110718,65.8996717362297,2010-04-05,TRUE,271.35,0.36,9,1
"7601",109.740289477631,27.1314210384223,2009-05-21,TRUE,NA,NA,2,NA
"7602",10.1917963754386,-29.4350702987751,2004-01-12,TRUE,292.451,0.38,1,NA
"7603",176.623001201078,0.516682985866636,2014-01-25,TRUE,301.866,0.37,1,NA
"7604",-134.712843792513,35.2918574439982,2020-10-18,TRUE,295.286,0.39,1,NA
"7605",122.065701317042,-17.0041932854317,2014-06-11,TRUE,298.629,0.39,1,NA
"7606",-87.1682367939502,1.96889198967099,2018-02-12,TRUE,299.645,0.38,1,NA
"7607",173.753895359114,-23.0736368202622,2016-02-06,TRUE,301.509,0.39,1,NA
"7608",149.299449864775,-58.0614666182582,2004-04-06,TRUE,274.564,0.36,1,0
"7609",177.246207017452,22.9612734817557,2018-09-17,TRUE,301.727,0.37,1,NA
"7610",55.1338749099523,-11.3999964788492,2009-07-12,TRUE,298.656,0.37,1,NA
"7611",75.2611321303993,52.1308308282641,2019-10-22,TRUE,NA,NA,2,NA
"7612",-50.863178819418,-28.9940726524492,2020-07-26,TRUE,NA,NA,2,NA
"7613",-59.629296110943,-17.2990042686387,2007-04-22,TRUE,NA,NA,2,NA
"7614",104.426529994234,-29.5206189828634,2003-03-17,TRUE,293.943,0.39,1,NA
"7615",-8.15361022017896,-32.8267535156846,2012-12-27,TRUE,293.828,0.36,1,NA
"7616",-133.82650363259,27.2703829028297,2019-11-19,TRUE,295.498,0.39,1,NA
"7617",109.496941119432,18.6000530334168,2017-03-01,TRUE,NA,NA,2,NA
"7618",17.9371938295662,-65.1257114339106,2017-05-01,TRUE,271.817,0.36,1,NA
"7619",70.2961668558419,33.4452618969099,2017-10-16,TRUE,NA,NA,2,NA
"7620",-130.787391839549,39.7611981450848,2015-09-15,TRUE,292.14,0.38,1,NA
"7621",-162.59428286925,-57.8839766441973,2004-08-17,TRUE,276.115,0.36,1,0
"7622",-98.0482008308172,-31.2462094758616,2016-04-08,TRUE,294.981,0.38,1,NA
"7623",128.965708985925,-5.19215913960883,2007-12-02,TRUE,303.593,0.38,1,NA
"7624",-62.0594706851989,-51.6717984234481,2005-04-27,TRUE,281.194,0.36,1,0
"7625",-174.755873512477,9.33628426152088,2019-07-11,TRUE,302.367,0.37,1,NA
"7626",80.8863710146397,33.1374648062509,2008-10-06,TRUE,NA,NA,2,NA
"7627",114.254881767556,-32.910225304701,2018-06-03,TRUE,293.337,0.37,1,NA
"7628",128.645050730556,22.5913125733184,2009-12-01,TRUE,298.91,0.38,1,NA
"7629",108.078566361219,61.5387362786244,2010-08-09,TRUE,NA,NA,2,NA
"7630",42.7651569619775,-26.0006008647336,2016-06-05,TRUE,296.294,0.37,1,NA
"7631",173.255524076521,4.05792065565374,2016-12-25,TRUE,301.447,0.39,1,NA
"7632",-87.0298869442195,60.0703359155424,2015-06-11,TRUE,271.557,0.37,9,0.71
"7633",-148.01753978245,4.67269734546821,2013-11-12,TRUE,300.089,0.37,1,NA
"7634",-158.401501681656,49.3718923312125,2013-11-24,TRUE,281.745,0.36,1,NA
"7635",85.2132152114064,6.17228492965652,2005-01-24,TRUE,301.129,0.37,1,NA
"7636",-65.7978186104447,-73.6914639214562,2020-10-27,TRUE,NA,NA,2,NA
"7637",-133.516232818365,-22.1101273220718,2003-09-15,TRUE,297.565,0.39,1,NA
"7638",30.156421456486,39.5064143934225,2006-09-14,TRUE,NA,NA,2,NA
"7639",85.4743842501193,-18.8818533065932,2004-10-27,TRUE,296.462,0.37,1,NA
"7640",58.4163241647184,-32.0117951444703,2003-08-07,TRUE,291.055,0.38,1,NA
"7641",175.19609592855,-34.3696053171843,2005-04-07,TRUE,294.311,0.38,1,NA
"7642",-23.6154816113412,-39.0245776781961,2012-03-13,TRUE,290.293,0.39,1,NA
"7643",-73.3930857852101,-1.40906035158985,2007-07-08,TRUE,NA,NA,2,NA
"7644",65.2082166820765,28.0466355559792,2006-01-18,TRUE,NA,NA,2,NA
"7645",16.9534303061664,-19.1720332989855,2014-08-13,TRUE,NA,NA,2,NA
"7646",22.3043610993773,-2.50955089663109,2016-12-15,TRUE,NA,NA,2,NA
"7647",139.417496407405,45.8132704755107,2013-12-18,TRUE,278.648,0.39,1,0
"7648",48.6283062770963,52.8803995742039,2003-04-21,TRUE,NA,NA,2,NA
"7649",-146.384426867589,-33.5492558190814,2013-07-20,TRUE,290.437,0.38,1,NA
"7650",-82.126526394859,37.0313086748721,2010-09-07,TRUE,NA,NA,2,NA
"7651",-1.86682384461164,-11.4497794987362,2008-01-06,TRUE,296.771,0.38,1,NA
"7652",-169.93255360052,72.6585308888715,2020-04-22,TRUE,271.35,0.36,9,1
"7653",95.4391033016145,3.54759797640355,2013-07-04,TRUE,301.986,0.41,1,NA
"7654",-135.449340082705,-7.38724441765069,2007-08-07,TRUE,300.145,0.37,1,NA
"7655",50.3377343248576,21.2303135699157,2018-07-12,TRUE,NA,NA,2,NA
"7656",-32.9788630641997,-50.9223835630131,2011-07-22,TRUE,275.169,0.38,1,0
"7657",171.037260191515,55.9720522390839,2018-12-05,TRUE,277.937,0.38,1,NA
"7658",-43.8641616795212,42.2435496990197,2016-08-01,TRUE,296.017,0.39,1,NA
"7659",-154.978344915435,-35.1892551347668,2003-05-17,TRUE,291.395,0.4,1,NA
"7660",176.600978421047,-5.59582805427973,2011-12-02,TRUE,302.062,0.39,1,NA
"7661",-132.603271566331,-40.8959686512163,2018-09-20,TRUE,284.606,0.39,1,NA
"7662",-148.954910561442,10.8492769952019,2008-09-28,TRUE,300.47,0.37,1,NA
"7663",45.8604107424617,-45.7807154307918,2011-06-25,TRUE,279.823,0.37,1,0
"7664",136.284486595541,0.242437247490659,2007-08-05,TRUE,302.311,0.38,1,NA
"7665",-8.91801975667477,5.46779898717422,2003-07-12,TRUE,NA,NA,2,NA
"7666",89.5288390573114,20.3637379210868,2014-06-10,TRUE,302.836,0.39,1,NA
"7667",-172.901258999482,5.86358609820429,2010-02-24,TRUE,301.205,0.41,1,NA
"7668",50.4482631292194,46.051593515448,2018-01-23,TRUE,279.106,0.39,5,NA
"7669",90.1846790593117,45.724582657923,2004-11-17,TRUE,NA,NA,2,NA
"7670",-14.5715902280062,-1.18825207793075,2009-09-19,TRUE,296.949,0.39,1,NA
"7671",-79.8102050554007,-2.45307997062105,2020-07-20,TRUE,298.766,0.41,2,NA
"7672",-176.405755849555,31.5814008638817,2014-05-09,TRUE,289.619,0.4,1,NA
"7673",67.739931056276,-8.55552738848069,2017-07-19,TRUE,300.741,0.4,1,NA
"7674",-52.8269740752876,26.0617918788231,2014-07-19,TRUE,300.397,0.38,1,NA
"7675",-98.1397022120655,15.6635650261994,2003-10-10,TRUE,302.588,0.39,1,NA
"7676",-134.659045552835,-70.9302290466605,2011-08-28,TRUE,271.35,0.36,9,0.97
"7677",116.902568405494,33.2286600256215,2003-07-05,TRUE,NA,NA,2,NA
"7678",-83.1155111733824,75.2093984552189,2007-11-01,TRUE,NA,NA,2,NA
"7679",-89.8113805241883,33.7181688903764,2014-08-17,TRUE,NA,NA,2,NA
"7680",-141.426859796047,-56.6453717517701,2014-03-23,TRUE,279.068,0.37,1,0
"7681",29.7466207388788,-8.00604304632348,2019-12-06,TRUE,NA,NA,2,NA
"7682",-54.6669226884842,-59.8505549656808,2009-04-21,TRUE,275.548,0.37,1,0
"7683",-59.0605529677123,-0.892883937383222,2017-10-19,TRUE,NA,NA,2,NA
"7684",82.0809414982796,10.8203073539681,2018-09-25,TRUE,302.811,0.37,1,NA
"7685",20.4629859700799,-64.0893693786172,2012-01-01,TRUE,272.465,0.36,1,0
"7686",34.1292518656701,11.6517683044586,2004-07-02,TRUE,NA,NA,2,NA
"7687",-18.4483590815216,-50.0339734130254,2012-05-26,TRUE,276.803,0.37,1,0
"7688",116.591659812257,-28.5385076659524,2017-01-08,TRUE,NA,NA,2,NA
"7689",61.6030556894839,-18.0622474503524,2007-01-24,TRUE,302.021,0.38,1,NA
"7690",146.748132817447,-58.8199265776116,2016-12-01,TRUE,275.765,0.37,1,NA
"7691",62.9809819813818,-5.92740194070333,2007-09-12,TRUE,301.055,0.39,1,NA
"7692",-17.6299649756402,0.435797618491064,2015-06-25,TRUE,298.641,0.38,1,NA
"7693",-155.025998298079,74.055859718839,2007-12-13,TRUE,271.35,0.36,9,0.91
"7694",69.4538461882621,-6.60278755683999,2019-11-06,TRUE,302.622,0.36,1,NA
"7695",158.529375242069,18.6632951669876,2013-06-08,TRUE,302.098,0.38,1,NA
"7696",148.129794420674,-38.0784183939664,2020-02-01,TRUE,292.95,0.4,1,NA
"7697",2.1700780838728,-33.9913600005407,2003-09-01,TRUE,289.376,0.38,1,NA
"7698",-141.039544958621,-2.70951054477313,2014-04-13,TRUE,300.896,0.39,1,NA
"7699",-146.134236278012,-49.9777611646376,2020-02-13,TRUE,285.638,0.36,1,NA
"7700",-10.7967764139175,-28.990464678772,2011-05-24,TRUE,293.707,0.38,1,NA
"7701",59.5747802965343,45.2409298645189,2005-01-26,TRUE,278.894,0.39,5,NA
"7702",144.010054562241,12.964608418837,2014-06-21,TRUE,303.975,0.37,1,NA
"7703",138.970038648695,-58.0496986581093,2005-05-19,TRUE,275.491,0.37,1,0
"7704",135.99711606279,29.3847122505172,2009-10-19,TRUE,299.224,0.37,1,NA
"7705",-154.028492812067,-27.140225453934,2012-04-28,TRUE,296.678,0.38,1,NA
"7706",60.7218745909631,11.0811185955393,2010-04-13,TRUE,302.602,0.38,1,NA
"7707",1.8768422305584,-24.5538606387194,2017-09-18,TRUE,290.673,0.39,1,NA
"7708",-144.969439571723,19.1498823367087,2010-02-19,TRUE,296.651,0.39,1,NA
"7709",142.211169395596,-1.52963210088963,2010-06-26,TRUE,302.81,0.38,1,NA
"7710",145.387593442574,-42.8027555322483,2003-02-01,TRUE,290.113,0.38,1,NA
"7711",75.6505317986012,-1.43980143393285,2020-12-27,TRUE,302.223,0.36,1,NA
"7712",126.32388163358,-7.73528271316204,2011-05-25,TRUE,302.473,0.4,2,NA
"7713",108.372652977705,45.6107834580557,2009-03-20,TRUE,NA,NA,2,NA
"7714",-76.4298531599343,-55.8983480596594,2011-03-26,TRUE,279.558,0.37,1,0
"7715",-21.419082088396,-43.0456058383059,2015-02-10,TRUE,284.923,0.4,1,NA
"7716",165.247673811391,-40.8418476602794,2008-09-20,TRUE,286.2,0.38,1,NA
"7717",76.5253221150488,-24.4841414929971,2006-10-01,TRUE,295.015,0.4,1,NA
"7718",-67.2001573629677,-27.3127511703407,2003-03-28,TRUE,NA,NA,2,NA
"7719",-130.99058627151,13.1677093866809,2018-02-13,TRUE,298.955,0.4,1,NA
"7720",-100.846684863791,-47.1272625661481,2016-09-27,TRUE,281.185,0.38,1,NA
"7721",85.4101408179849,53.2252918696721,2004-06-04,TRUE,NA,NA,2,NA
"7722",-30.9655953012407,-7.89590964096041,2018-08-25,TRUE,299.516,0.37,1,NA
"7723",44.1848324239254,-49.3483297559096,2004-06-08,TRUE,276.424,0.38,1,0
"7724",-34.3970758002251,-60.1148329448198,2016-02-17,TRUE,272.892,0.37,1,0
"7725",175.900064315647,50.1494724916427,2006-12-06,TRUE,278.47,0.37,1,0
"7726",-140.956779867411,14.2775944401311,2009-01-26,TRUE,297.045,0.4,1,NA
"7727",60.0255893915892,-67.6494732655734,2009-06-22,TRUE,NA,NA,2,NA
"7728",-159.447049219161,73.8315551045673,2012-07-04,TRUE,271.459,0.36,9,0.58
"7729",-97.3229636996984,12.2638157679928,2014-03-10,TRUE,302.631,0.38,1,NA
"7730",-178.079854510725,55.0869367539494,2010-12-12,TRUE,277.18,0.38,1,0
"7731",158.128844238818,26.7112175831684,2008-11-05,TRUE,301.13,0.38,1,NA
"7732",-60.5406290944666,71.3984952591147,2014-10-07,TRUE,275.397,0.36,1,0
"7733",-105.725332712755,6.05986125040311,2014-06-03,TRUE,302.086,0.37,1,NA
"7734",113.424202390015,-49.6017444864096,2013-01-26,TRUE,280.435,0.38,1,NA
"7735",169.316850593314,-30.274851922365,2010-11-23,TRUE,292.501,0.38,1,NA
"7736",155.981571720913,31.3443974788721,2008-08-17,TRUE,300.284,0.38,1,NA
"7737",-84.4242763705552,-44.2137706740718,2015-01-19,TRUE,286.753,0.39,1,NA
"7738",115.743608605117,-0.393658488636204,2012-05-12,TRUE,NA,NA,2,NA
"7739",-3.55723964050412,47.4766487057815,2016-08-11,TRUE,291.72,0.37,1,NA
"7740",86.5931458678097,28.2228596557102,2009-01-07,TRUE,NA,NA,2,NA
"7741",-149.847681401297,30.4509166300799,2003-11-28,TRUE,294.526,0.38,1,NA
"7742",139.014604976401,20.9538605775714,2016-05-22,TRUE,302.379,0.38,1,NA
"7743",-146.563152847812,16.0057226718097,2017-08-06,TRUE,299.283,0.38,1,NA
"7744",21.9599512126297,6.32823001878863,2017-06-06,TRUE,NA,NA,2,NA
"7745",50.9674299973994,58.3262624670347,2014-04-19,TRUE,NA,NA,2,NA
"7746",37.8714809473604,-14.8293831389171,2009-10-08,TRUE,NA,NA,2,NA
"7747",13.4086490236223,-87.2033683822207,2017-07-10,TRUE,NA,NA,2,NA
"7748",-128.424574742094,79.847124217444,2020-09-28,TRUE,271.35,0.35,9,0.92
"7749",47.3890068568289,62.2510960759962,2012-06-04,TRUE,NA,NA,2,NA
"7750",103.180475262925,-17.5527658738577,2007-07-07,TRUE,298.019,0.37,1,NA
"7751",166.899632513523,47.5176742811913,2014-10-24,TRUE,281.342,0.37,1,0
"7752",-27.1515974309295,-23.2153557434225,2010-02-03,TRUE,302.125,0.39,1,NA
"7753",39.300923589617,-73.2931577030024,2019-12-28,TRUE,NA,NA,2,NA
"7754",7.96645883470774,-3.87588370196746,2015-10-13,TRUE,298.325,0.39,1,NA
"7755",30.9550521243364,-39.2932824336892,2017-08-23,TRUE,290.814,0.39,1,NA
"7756",-110.087053757161,0.750868643824595,2018-04-08,TRUE,300.741,0.37,1,NA
"7757",-121.773092094809,7.70830148962883,2008-03-04,TRUE,300.022,0.37,1,NA
"7758",120.645723352209,41.8380374841177,2008-10-26,TRUE,NA,NA,2,NA
"7759",-121.131563605741,11.9673475452859,2006-02-15,TRUE,298.525,0.39,1,NA
"7760",148.315069349483,40.8237046661184,2017-10-09,TRUE,289.211,0.38,1,NA
"7761",80.7489626202732,-24.018202301909,2012-05-06,TRUE,297.397,0.38,1,NA
"7762",-67.6285973377526,-43.5488327437232,2006-07-10,TRUE,NA,NA,2,NA
"7763",-124.513783911243,31.2857585815704,2011-09-02,TRUE,291.508,0.39,1,NA
"7764",-171.738922046497,-3.0247812394886,2005-02-12,TRUE,301.846,0.4,1,NA
"7765",129.292869251221,19.1270739115361,2011-01-12,TRUE,299.713,0.39,1,NA
"7766",-46.63444169797,-28.7489216791816,2003-10-19,TRUE,294.408,0.38,1,NA
"7767",14.4376595690846,54.7722794216418,2017-06-17,TRUE,287.079,0.37,1,NA
"7768",12.8968341741711,43.178659011217,2019-02-20,TRUE,NA,NA,2,NA
"7769",-144.523693313822,-45.749962661623,2009-06-07,TRUE,283.006,0.38,1,NA
"7770",-19.1394827887416,11.816457476665,2014-03-21,TRUE,294.609,0.37,1,NA
"7771",70.8145469985902,-18.8221575795373,2007-04-14,TRUE,300.121,0.38,1,NA
"7772",-129.214514130726,70.2571533087351,2013-02-15,TRUE,271.377,0.36,1,NA
"7773",-2.74178867228329,-6.88756442389731,2019-12-10,TRUE,299.068,0.37,1,NA
"7774",63.7362965662032,3.22015049528428,2007-03-11,TRUE,301.912,0.38,1,NA
"7775",115.078812036663,-41.7968697327842,2009-11-14,TRUE,285.044,0.38,1,NA
"7776",163.417310407385,-60.841930022253,2015-05-22,TRUE,275.2,0.36,1,0
"7777",-74.4442620221525,-22.2347766100535,2019-06-08,TRUE,291.476,0.39,1,NA
"7778",142.141949627548,23.8545960575694,2007-08-14,TRUE,301.781,0.38,1,NA
"7779",-92.2619053535163,33.8213554398983,2007-10-13,TRUE,NA,NA,2,NA
"7780",-129.043743163347,-14.2320214656704,2005-05-06,TRUE,301.018,0.38,1,NA
"7781",105.934622297063,24.6883650445782,2014-08-08,TRUE,NA,NA,2,NA
"7782",-144.45596544072,-49.5021568789138,2014-04-16,TRUE,283.879,0.38,1,0
"7783",-55.5071588605642,-62.8357511139783,2011-02-06,TRUE,273.001,0.36,1,NA
"7784",13.8728717621416,70.5367221394735,2016-04-03,TRUE,279.909,0.35,1,0
"7785",108.022296214476,54.4922732207764,2006-01-10,TRUE,NA,NA,2,NA
"7786",-55.9295449219644,10.5588032417616,2008-10-21,TRUE,302.576,0.38,1,NA
"7787",98.4550519566983,-69.796631460362,2018-09-19,TRUE,NA,NA,2,NA
"7788",-169.502673530951,29.3216747620579,2009-06-23,TRUE,297.322,0.39,1,NA
"7789",80.1882818620652,-38.0247182344688,2010-04-01,TRUE,290.553,0.4,1,NA
"7790",-150.270616896451,44.7209128550176,2010-07-23,TRUE,289.672,0.37,1,NA
"7791",-33.9843850024045,-36.6448022357772,2003-03-03,TRUE,294.141,0.38,1,NA
"7792",-139.113818630576,4.351826867691,2003-07-21,TRUE,300.172,0.38,1,NA
"7793",-168.588766967878,11.7199941250995,2010-09-24,TRUE,300.721,0.38,1,NA
"7794",-132.18626643531,-12.6724976095515,2009-08-26,TRUE,299.257,0.38,1,NA
"7795",-102.929844623432,-5.98638023644531,2013-06-05,TRUE,297.749,0.38,1,NA
"7796",-37.9683328326792,80.4481074894131,2004-08-25,TRUE,NA,NA,2,NA
"7797",-101.89935718663,-58.4362330011358,2004-11-13,TRUE,277.265,0.37,1,0
"7798",-71.5060658287257,37.3513066951008,2007-06-23,TRUE,299.21,0.38,1,NA
"7799",-66.472380515188,25.2762613186047,2010-01-14,TRUE,297.867,0.38,1,NA
"7800",154.339175596833,-36.3674805494814,2011-01-18,TRUE,296.834,0.38,1,NA
"7801",155.37058881484,47.6321791938697,2010-01-06,TRUE,275.755,0.37,1,0
"7802",-98.0043239984661,-23.9203432847012,2014-02-22,TRUE,296.458,0.38,1,NA
"7803",-51.3203331828117,48.3151419577923,2016-03-13,TRUE,272.044,0.39,9,0.11
"7804",-100.867865011096,-60.3180848357311,2020-10-17,TRUE,275.567,0.37,1,NA
"7805",1.78109239786863,-33.9181484906541,2006-05-16,TRUE,291.378,0.37,1,NA
"7806",160.553453732282,14.5568478833413,2004-01-10,TRUE,301.268,0.37,1,NA
"7807",-109.933125386015,75.3588418965299,2005-09-23,TRUE,NA,NA,2,NA
"7808",-20.7801695074886,52.3041849800284,2013-09-25,TRUE,287.432,0.37,1,0
"7809",139.498719815165,-65.2871446777269,2007-03-15,TRUE,272.609,0.36,9,0.01
"7810",68.2047913223505,3.91038258220002,2005-03-02,TRUE,301.984,0.37,1,NA
"7811",115.155164636672,19.449439168507,2013-03-21,TRUE,298.729,0.38,1,NA
"7812",147.559112124145,-48.4643268693138,2016-06-01,TRUE,282.973,0.38,1,NA
"7813",-81.9888872466981,-4.95144834495267,2003-12-23,TRUE,294.695,0.38,1,NA
"7814",39.8759965784848,-36.871606319483,2009-04-11,TRUE,293.128,0.37,1,NA
"7815",-160.010452503338,80.5396331218236,2015-04-02,TRUE,271.35,0.35,9,1
"7816",-89.2349077574909,41.5413590813706,2017-02-26,TRUE,NA,NA,2,NA
"7817",-160.165050337091,3.13847669731751,2008-03-11,TRUE,298.595,0.37,1,NA
"7818",11.321906587109,-5.68842699510516,2017-12-01,TRUE,299.834,0.38,1,NA
"7819",168.838638961315,54.4297354547022,2019-05-26,TRUE,277.908,0.38,1,NA
"7820",-172.762243961915,-2.9498725398764,2016-11-11,TRUE,300.682,0.37,1,NA
"7821",-64.6926904097199,-56.6612974953121,2020-01-06,TRUE,279.815,0.37,1,NA
"7822",74.6491100359708,-0.0749894687197526,2014-04-17,TRUE,302.722,0.39,1,NA
"7823",-31.7603361792862,18.0524228467021,2016-02-27,TRUE,296.244,0.39,1,NA
"7824",32.2519832476974,-38.9922274397512,2018-12-18,TRUE,291.881,0.38,1,NA
"7825",176.396681433544,-35.2594394013301,2006-03-20,TRUE,294.767,0.39,1,NA
"7826",-38.292145030573,-66.7533265115521,2013-07-01,TRUE,271.35,0.36,9,0.9
"7827",-138.618327537552,70.3784831112595,2012-04-03,TRUE,271.35,0.36,9,0.98
"7828",169.056600462645,-62.4104033922383,2019-10-09,TRUE,272.222,0.37,1,NA
"7829",-26.4646528568119,-22.3917874105198,2006-10-03,TRUE,295.676,0.38,1,NA
"7830",44.0859389584512,12.138350776974,2007-05-09,TRUE,302.719,0.38,1,NA
"7831",23.9441671315581,-18.4277356106166,2016-07-15,TRUE,NA,NA,2,NA
"7832",-139.39480131492,-64.6101847910646,2008-08-23,TRUE,271.357,0.36,9,0.8
"7833",-28.2764216791838,8.35673025312353,2007-11-09,TRUE,300.957,0.4,1,NA
"7834",134.063241770491,-20.701583132243,2003-10-20,TRUE,NA,NA,2,NA
"7835",174.48614529334,-80.9234456487557,2006-12-07,TRUE,NA,NA,2,NA
"7836",-123.144686277956,44.9518563444595,2013-03-03,TRUE,NA,NA,2,NA
"7837",179.516341052949,14.1871974136072,2018-07-10,TRUE,301.685,0.39,1,NA
"7838",139.720577308908,59.0492782167402,2007-07-15,TRUE,NA,NA,2,NA
"7839",-139.81117034331,-15.6513429172735,2012-08-20,TRUE,300.242,0.37,1,NA
"7840",152.188640506938,-2.8981539259875,2018-07-01,TRUE,302.67,0.39,1,NA
"7841",-67.7005442418158,7.78372007525044,2007-10-28,TRUE,NA,NA,2,NA
"7842",-156.33310505189,25.2159299042839,2004-07-12,TRUE,298.743,0.37,1,NA
"7843",-50.6055841594934,-8.63497629740598,2016-01-27,TRUE,NA,NA,2,NA
"7844",-86.869916561991,-18.290950160835,2012-11-16,TRUE,292.589,0.4,1,NA
"7845",-137.882766248658,-56.6026303780346,2013-01-26,TRUE,280.218,0.37,1,0
"7846",45.6040441989899,32.030336436765,2014-01-10,TRUE,NA,NA,2,NA
"7847",33.9366426039487,39.3703453244064,2006-02-11,TRUE,NA,NA,2,NA
"7848",117.431557187811,-56.4402590896013,2006-02-07,TRUE,277.333,0.38,1,0
"7849",-47.3805423919111,-49.730852788084,2015-08-03,TRUE,277.001,0.38,1,0
"7850",-50.6678594369441,-9.56061652654397,2005-10-15,TRUE,NA,NA,2,NA
"7851",56.1770875006914,-38.3410262377632,2008-02-11,TRUE,291.423,0.39,1,NA
"7852",-177.805317509919,51.0815739059422,2009-10-03,TRUE,281.982,0.38,1,0
"7853",102.383871003985,0.609344828702739,2011-03-10,TRUE,NA,NA,2,NA
"7854",-94.8616531211883,41.3564313202803,2010-04-15,TRUE,NA,NA,2,NA
"7855",97.6340753864497,64.566039988387,2009-01-07,TRUE,NA,NA,2,NA
"7856",-7.70223065279424,38.2198497743145,2019-07-19,TRUE,NA,NA,2,NA
"7857",72.8963821660727,20.5614542024354,2012-04-13,TRUE,NA,NA,2,NA
"7858",140.516128465533,12.5477648541868,2006-07-10,TRUE,301.387,0.39,1,NA
"7859",-109.059497052804,-74.9616636420275,2011-12-23,TRUE,NA,NA,2,NA
"7860",6.76176988519728,57.0793153047965,2011-11-10,TRUE,285.331,0.37,1,0
"7861",-145.910512637347,83.0186890657703,2019-04-07,TRUE,271.35,0.35,9,1
"7862",-132.345731975511,40.3667047995877,2015-08-27,TRUE,293.341,0.38,1,NA
"7863",11.8815346620977,67.8964341627764,2012-06-18,TRUE,283.511,0.36,1,0
"7864",-12.7585462667048,20.0628071498919,2011-11-25,TRUE,NA,NA,2,NA
"7865",-102.993265036494,-41.6795190666798,2005-06-06,TRUE,285.074,0.37,1,NA
"7866",14.1030955687165,35.4764771787034,2007-09-25,TRUE,298.546,0.38,1,NA
"7867",100.897141322494,-33.8934231023602,2007-06-11,TRUE,288.853,0.38,1,NA
"7868",-21.0459069348872,8.31234795832849,2012-05-12,TRUE,299.389,0.38,1,NA
"7869",-175.181936630979,-4.73158859992053,2015-12-05,TRUE,303.499,0.41,1,NA
